threads,core,cycles,mperf,aperf,core_voltage,execution_time
1,33,15498860.0,12513760.0,15391236.0,93,10.031467624
1,34,17114825.0,13755500.0,17023753.0,112,10.031467624
1,35,21823489.0,17469800.0,21734926.0,111,10.031467624
1,36,19090323.0,15326640.0,18959315.0,112,10.031467624
1,37,14488448.0,11339460.0,14347213.0,110,10.031467624
1,38,24274543.0,19614360.0,24174689.0,112,10.031467624
1,39,16219208.0,13054180.0,16090683.0,110,10.031467624
1,40,4950431.0,3965800.0,4904799.0,98,10.031467624
1,41,227055.0,182920.0,225492.0,98,10.031467624
1,42,4677222.0,3351540.0,4629854.0,94,10.031467624
1,43,12685935.0,8945640.0,12603213.0,113,10.031467624
1,44,16154421.0,11462860.0,16098504.0,115,10.031467624
1,45,7933238.0,6315060.0,7866368.0,113,10.031467624
1,46,386291.0,308200.0,384233.0,113,10.031467624
1,47,3113209.0,2558300.0,3058753.0,113,10.031467624
1,48,5647701.0,4201020.0,5548138.0,98,10.031467624
1,49,6552880.0,4726400.0,6413941.0,98,10.031467624
1,50,4283161.0,2991460.0,4159999.0,94,10.031467624
1,51,4667935.0,3391640.0,4587680.0,112,10.031467624
1,52,7559049.0,5829720.0,7505437.0,114,10.031467624
1,53,3434352.0,2781680.0,3389978.0,112,10.031467624
1,54,3593635.0,2855140.0,3512210.0,112,10.031467624
1,55,54317429.0,36771060.0,54259880.0,112,10.031467624
1,56,359217.0,309600.0,355104.0,95,10.031467624
1,57,344882.0,290520.0,339350.0,92,10.031467624
1,58,388885.0,320140.0,387072.0,92,10.031467624
1,59,329580.0,274180.0,331024.0,112,10.031467624
1,60,269199.0,238800.0,270073.0,113,10.031467624
1,61,265788.0,221440.0,266322.0,111,10.031467624
1,62,345179.0,286820.0,348507.0,111,10.031467624
1,63,316426.0,264980.0,319015.0,112,10.031467624
1,0,29892864090.0,19962488320.0,29892598697.0,96,10.032096344
1,1,26939458.0,19846940.0,25218760.0,93,10.032096344
1,2,12101908.0,9528700.0,11679570.0,93,10.032096344
1,3,15349111.0,12128460.0,14956024.0,111,10.032096344
1,4,27602719.0,21840500.0,27212769.0,112,10.032096344
1,5,11442655.0,9058240.0,11005450.0,110,10.032096344
1,6,63608346.0,46213920.0,63202878.0,112,10.032096344
1,7,20231522.0,15415220.0,19214091.0,110,10.032096344
1,8,5884447.0,4559680.0,5631966.0,98,10.032096344
1,9,1767954.0,1254400.0,1506045.0,97,10.032096344
1,10,9408893.0,7268180.0,9021914.0,94,10.032096344
1,11,5972908.0,4689060.0,5729580.0,113,10.032096344
1,12,5560234.0,4337100.0,5170976.0,114,10.032096344
1,13,6756901.0,5305840.0,6411696.0,113,10.032096344
1,14,8675317.0,6532280.0,8295520.0,113,10.032096344
1,15,7010405.0,5225800.0,6623052.0,113,10.032096344
1,16,11840839.0,8392460.0,11054499.0,98,10.032096344
1,17,56082652.0,40684440.0,55751252.0,98,10.032096344
1,18,9498760.0,6985820.0,8990042.0,113,10.032096344
1,19,11464548.0,8604020.0,10995964.0,112,10.032096344
1,20,86077371.0,63118540.0,83372996.0,114,10.032096344
1,21,11073559.0,11085780.0,14206969.0,112,10.032096344
1,22,11877811.0,9149600.0,11458132.0,112,10.032096344
1,23,4976381.0,3594580.0,4562197.0,112,10.032096344
1,24,705878.0,465080.0,540677.0,95,10.032096344
1,25,681597.0,421760.0,496561.0,92,10.032096344
1,26,683110.0,438820.0,523429.0,92,10.032096344
1,27,645521.0,462280.0,486086.0,112,10.032096344
1,28,646037.0,462260.0,485087.0,113,10.032096344
1,29,635041.0,450580.0,474824.0,111,10.032096344
